id_,year,getaid,welfare1,wrkstat,age,educ,sex,race,incom16,income,rincome,partyid
1311,1986,2. NO,2. AGREE,1. Working full time,28,19,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
1312,1986,2. NO,2. AGREE,5. Retired,73,8,1. MALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",.i,"4. Independent, close to republican"
1313,1986,2. NO,2. AGREE,1. Working full time,50,12,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
1314,1986,2. NO,2. AGREE,1. Working full time,22,12,1. MALE,1. White,4. ABOVE AVERAGE,.r,1. LT $1000,"3. Independent (neither, no response)"
1315,1986,2. NO,2. AGREE,5. Retired,68,12,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,"4. Independent, close to republican"
1316,1986,2. NO,2. AGREE,5. Retired,75,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",.i,"2. Independent, close to democrat"
1317,1986,2. NO,1. STRONGLY AGREE,2. Working part time,30,18,2. FEMALE,1. White,4. ABOVE AVERAGE,"10. $15,000 to $19,999",.i,"2. Independent, close to democrat"
1318,1986,2. NO,2. AGREE,5. Retired,72,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
1319,1986,1. YES,2. AGREE,2. Working part time,42,10,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"8. $8,000 to $9,999",3. $3000 TO 3999,0. Strong democrat
1320,1986,2. NO,3. DISAGREE,6. In school,28,15,2. FEMALE,1. White,3. AVERAGE,"5. $5,000 to $5,999",.i,5. Not very strong republican
1321,1986,1. YES,2. AGREE,2. Working part time,20,12,2. FEMALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",3. $3000 TO 3999,"3. Independent (neither, no response)"
1322,1986,2. NO,1. STRONGLY AGREE,1. Working full time,33,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",6. $6000 TO 6999,1. Not very strong democrat
1323,1986,2. NO,2. AGREE,1. Working full time,24,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,1. Not very strong democrat
1324,1986,2. NO,.d,1. Working full time,39,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",9. $10000 - 14999,"3. Independent (neither, no response)"
1325,1986,1. YES,2. AGREE,1. Working full time,40,11,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",4. $4000 TO 4999,1. Not very strong democrat
1326,1986,2. NO,1. STRONGLY AGREE,1. Working full time,25,13,1. MALE,1. White,4. ABOVE AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,6. Strong republican
1327,1986,1. YES,1. STRONGLY AGREE,1. Working full time,35,12,2. FEMALE,1. White,.d,"10. $15,000 to $19,999",1. LT $1000,"4. Independent, close to republican"
1328,1986,1. YES,2. AGREE,5. Retired,67,11,2. FEMALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
1329,1986,1. YES,.d,7. Keeping house,76,8,2. FEMALE,1. White,3. AVERAGE,.d,.i,"3. Independent (neither, no response)"
1330,1986,1. YES,2. AGREE,5. Retired,81,5,1. MALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
1331,1986,2. NO,1. STRONGLY AGREE,5. Retired,80,10,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",.i,6. Strong republican
1332,1986,2. NO,2. AGREE,7. Keeping house,25,9,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,"3. Independent (neither, no response)"
1333,1986,2. NO,2. AGREE,1. Working full time,46,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.r,"3. Independent (neither, no response)"
1334,1986,2. NO,1. STRONGLY AGREE,1. Working full time,36,12,2. FEMALE,2. Black,1. FAR BELOW AVERAGE,"12. $25,000 or more",10. $15000 - 19999,1. Not very strong democrat
1335,1986,2. NO,1. STRONGLY AGREE,1. Working full time,27,16,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
1336,1986,1. YES,1. STRONGLY AGREE,1. Working full time,42,12,2. FEMALE,1. White,3. AVERAGE,"7. $7,000 to $7,999",7. $7000 TO 7999,0. Strong democrat
1337,1986,2. NO,1. STRONGLY AGREE,1. Working full time,52,6,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"4. Independent, close to republican"
1338,1986,1. YES,2. AGREE,1. Working full time,23,12,2. FEMALE,2. Black,1. FAR BELOW AVERAGE,"3. $3,000 to $3,999",1. LT $1000,1. Not very strong democrat
1339,1986,1. YES,2. AGREE,"4. Unemployed, laid off, looking for work",47,10,1. MALE,2. Black,1. FAR BELOW AVERAGE,"4. $4,000 to $4,999",4. $4000 TO 4999,0. Strong democrat
1340,1986,1. YES,2. AGREE,5. Retired,79,9,2. FEMALE,2. Black,2. BELOW AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
1341,1986,2. NO,1. STRONGLY AGREE,1. Working full time,39,14,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"2. Independent, close to democrat"
1342,1986,2. NO,1. STRONGLY AGREE,1. Working full time,59,8,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",9. $10000 - 14999,0. Strong democrat
1343,1986,1. YES,1. STRONGLY AGREE,5. Retired,62,0. No formal schooling,1. MALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",.i,1. Not very strong democrat
1344,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,72,8,2. FEMALE,1. White,2. BELOW AVERAGE,"4. $4,000 to $4,999",.i,1. Not very strong democrat
1345,1986,2. NO,1. STRONGLY AGREE,2. Working part time,35,12,2. FEMALE,1. White,3. AVERAGE,"8. $8,000 to $9,999",6. $6000 TO 6999,"4. Independent, close to republican"
1346,1986,2. NO,2. AGREE,1. Working full time,37,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"3. Independent (neither, no response)"
1347,1986,2. NO,1. STRONGLY AGREE,1. Working full time,25,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"3. Independent (neither, no response)"
1348,1986,1. YES,3. DISAGREE,1. Working full time,30,12,2. FEMALE,2. Black,1. FAR BELOW AVERAGE,"11. $20,000 to $24,999",10. $15000 - 19999,1. Not very strong democrat
1349,1986,1. YES,2. AGREE,7. Keeping house,32,10,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,"4. Independent, close to republican"
1350,1986,2. NO,2. AGREE,1. Working full time,30,14,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",10. $15000 - 19999,1. Not very strong democrat
1351,1986,1. YES,1. STRONGLY AGREE,2. Working part time,65,12,2. FEMALE,2. Black,1. FAR BELOW AVERAGE,"3. $3,000 to $3,999",3. $3000 TO 3999,0. Strong democrat
1352,1986,2. NO,2. AGREE,1. Working full time,36,11,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
1353,1986,2. NO,1. STRONGLY AGREE,1. Working full time,64,3,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
1354,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,31,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",.i,0. Strong democrat
1355,1986,2. NO,1. STRONGLY AGREE,1. Working full time,53,6,1. MALE,1. White,1. FAR BELOW AVERAGE,"12. $25,000 or more",11. $20000 - 24999,0. Strong democrat
1356,1986,2. NO,1. STRONGLY AGREE,1. Working full time,31,12,1. MALE,2. Black,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,0. Strong democrat
1357,1986,2. NO,1. STRONGLY AGREE,1. Working full time,32,9,2. FEMALE,2. Black,4. ABOVE AVERAGE,"4. $4,000 to $4,999",.i,"2. Independent, close to democrat"
1358,1986,1. YES,2. AGREE,7. Keeping house,31,10,2. FEMALE,1. White,2. BELOW AVERAGE,"2. $1,000 to $2,999",.i,1. Not very strong democrat
1359,1986,1. YES,2. AGREE,1. Working full time,59,8,2. FEMALE,1. White,2. BELOW AVERAGE,"8. $8,000 to $9,999",8. $8000 TO 9999,0. Strong democrat
1360,1986,2. NO,2. AGREE,7. Keeping house,77,8,2. FEMALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,6. Strong republican
1361,1986,2. NO,3. DISAGREE,1. Working full time,51,16,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
1362,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,48,8,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,"3. Independent (neither, no response)"
1363,1986,2. NO,1. STRONGLY AGREE,5. Retired,77,7,1. MALE,1. White,4. ABOVE AVERAGE,"4. $4,000 to $4,999",4. $4000 TO 4999,"2. Independent, close to democrat"
1364,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,74,8,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",.i,0. Strong democrat
1365,1986,1. YES,2. AGREE,2. Working part time,41,16,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",8. $8000 TO 9999,"3. Independent (neither, no response)"
1366,1986,2. NO,1. STRONGLY AGREE,1. Working full time,41,12,2. FEMALE,1. White,2. BELOW AVERAGE,.r,.r,1. Not very strong democrat
1367,1986,2. NO,2. AGREE,1. Working full time,24,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,5. Not very strong republican
1368,1986,1. YES,2. AGREE,5. Retired,68,9,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",.i,0. Strong democrat
1369,1986,2. NO,2. AGREE,2. Working part time,66,8,1. MALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,0. Strong democrat
1370,1986,2. NO,2. AGREE,5. Retired,70,10,1. MALE,1. White,3. AVERAGE,"2. $1,000 to $2,999",.i,0. Strong democrat
1371,1986,1. YES,2. AGREE,7. Keeping house,32,12,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",.i,"3. Independent (neither, no response)"
1372,1986,1. YES,2. AGREE,7. Keeping house,29,13,2. FEMALE,1. White,3. AVERAGE,"2. $1,000 to $2,999",.i,0. Strong democrat
1373,1986,2. NO,1. STRONGLY AGREE,5. Retired,81,8,2. FEMALE,1. White,2. BELOW AVERAGE,"7. $7,000 to $7,999",.i,.n
1374,1986,2. NO,1. STRONGLY AGREE,1. Working full time,32,14,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",9. $10000 - 14999,1. Not very strong democrat
1375,1986,2. NO,1. STRONGLY AGREE,2. Working part time,54,10,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,0. Strong democrat
1376,1986,2. NO,1. STRONGLY AGREE,1. Working full time,56,8,2. FEMALE,1. White,3. AVERAGE,"5. $5,000 to $5,999",5. $5000 TO 5999,"2. Independent, close to democrat"
1377,1986,2. NO,2. AGREE,7. Keeping house,60,9,2. FEMALE,1. White,1. FAR BELOW AVERAGE,.d,.i,1. Not very strong democrat
1378,1986,1. YES,3. DISAGREE,7. Keeping house,24,9,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",1. LT $1000,1. Not very strong democrat
1379,1986,2. NO,2. AGREE,5. Retired,66,8,1. MALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",.i,0. Strong democrat
1380,1986,2. NO,2. AGREE,6. In school,22,15,2. FEMALE,1. White,3. AVERAGE,"2. $1,000 to $2,999",.i,1. Not very strong democrat
1381,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,37,17,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,6. Strong republican
1382,1986,2. NO,3. DISAGREE,1. Working full time,34,16,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,0. Strong democrat
1383,1986,1. YES,2. AGREE,"4. Unemployed, laid off, looking for work",52,10,1. MALE,2. Black,4. ABOVE AVERAGE,"1. Under $1,000",1. LT $1000,0. Strong democrat
1384,1986,1. YES,2. AGREE,5. Retired,59,7,1. MALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,0. Strong democrat
1385,1986,2. NO,2. AGREE,1. Working full time,30,13,1. MALE,1. White,4. ABOVE AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,5. Not very strong republican
1386,1986,2. NO,2. AGREE,1. Working full time,28,11,1. MALE,2. Black,3. AVERAGE,"10. $15,000 to $19,999",10. $15000 - 19999,6. Strong republican
1387,1986,1. YES,1. STRONGLY AGREE,7. Keeping house,31,12,2. FEMALE,1. White,5. FAR ABOVE AVERAGE,"3. $3,000 to $3,999",.i,"2. Independent, close to democrat"
1388,1986,2. NO,2. AGREE,6. In school,20,13,1. MALE,1. White,3. AVERAGE,"2. $1,000 to $2,999",.i,1. Not very strong democrat
1389,1986,2. NO,3. DISAGREE,6. In school,26,18,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",.i,"4. Independent, close to republican"
1390,1986,2. NO,2. AGREE,6. In school,22,15,1. MALE,1. White,4. ABOVE AVERAGE,"3. $3,000 to $3,999",.i,6. Strong republican
1391,1986,2. NO,1. STRONGLY AGREE,6. In school,28,16,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"7. $7,000 to $7,999",7. $7000 TO 7999,"3. Independent (neither, no response)"
1392,1986,2. NO,1. STRONGLY AGREE,5. Retired,74,5,2. FEMALE,1. White,2. BELOW AVERAGE,.r,.i,6. Strong republican
1393,1986,2. NO,2. AGREE,1. Working full time,42,16,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
1394,1986,1. YES,3. DISAGREE,7. Keeping house,32,10,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",3. $3000 TO 3999,"4. Independent, close to republican"
1395,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,34,11,2. FEMALE,1. White,3. AVERAGE,"9. $10,000 to $14,999",.i,5. Not very strong republican
1396,1986,2. NO,1. STRONGLY AGREE,1. Working full time,37,13,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,0. Strong democrat
1397,1986,2. NO,2. AGREE,1. Working full time,33,11,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",9. $10000 - 14999,1. Not very strong democrat
1398,1986,2. NO,4. STRONGLY DISAGREE,2. Working part time,32,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"3. Independent (neither, no response)"
1399,1986,2. NO,4. STRONGLY DISAGREE,2. Working part time,55,12,2. FEMALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",4. $4000 TO 4999,1. Not very strong democrat
1400,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,35,12,2. FEMALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",4. $4000 TO 4999,1. Not very strong democrat
1401,1986,1. YES,2. AGREE,7. Keeping house,67,5,2. FEMALE,3. Other,3. AVERAGE,"4. $4,000 to $4,999",.i,5. Not very strong republican
1402,1986,2. NO,3. DISAGREE,1. Working full time,38,20,2. FEMALE,3. Other,1. FAR BELOW AVERAGE,"12. $25,000 or more",10. $15000 - 19999,0. Strong democrat
1403,1986,2. NO,2. AGREE,2. Working part time,41,9,2. FEMALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",2. $1000 TO 2999,0. Strong democrat
1404,1986,1. YES,1. STRONGLY AGREE,1. Working full time,38,12,2. FEMALE,3. Other,3. AVERAGE,"12. $25,000 or more",8. $8000 TO 9999,1. Not very strong democrat
1405,1986,.n,2. AGREE,2. Working part time,42,7,1. MALE,3. Other,2. BELOW AVERAGE,"10. $15,000 to $19,999",9. $10000 - 14999,5. Not very strong republican
1406,1986,2. NO,2. AGREE,1. Working full time,77,0. No formal schooling,2. FEMALE,3. Other,3. AVERAGE,"4. $4,000 to $4,999",.i,1. Not very strong democrat
1407,1986,2. NO,2. AGREE,2. Working part time,41,6,1. MALE,3. Other,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"2. Independent, close to democrat"
1408,1986,2. NO,4. STRONGLY DISAGREE,5. Retired,67,3,1. MALE,3. Other,3. AVERAGE,"6. $6,000 to $6,999",.i,0. Strong democrat
1409,1986,2. NO,1. STRONGLY AGREE,1. Working full time,48,9,1. MALE,3. Other,3. AVERAGE,.r,.r,0. Strong democrat
1410,1986,2. NO,1. STRONGLY AGREE,1. Working full time,37,7,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",10. $15000 - 19999,"3. Independent (neither, no response)"
1411,1986,1. YES,2. AGREE,7. Keeping house,67,10,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"5. $5,000 to $5,999",.i,1. Not very strong democrat
1412,1986,2. NO,2. AGREE,1. Working full time,34,12,1. MALE,1. White,1. FAR BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,1. Not very strong democrat
1413,1986,2. NO,3. DISAGREE,1. Working full time,33,12,1. MALE,2. Black,2. BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"2. Independent, close to democrat"
1414,1986,2. NO,1. STRONGLY AGREE,1. Working full time,48,12,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,0. Strong democrat
1415,1986,1. YES,3. DISAGREE,7. Keeping house,48,3,2. FEMALE,3. Other,2. BELOW AVERAGE,"3. $3,000 to $3,999",.i,"3. Independent (neither, no response)"
1416,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,62,10,2. FEMALE,1. White,3. AVERAGE,"10. $15,000 to $19,999",1. LT $1000,0. Strong democrat
1417,1986,2. NO,2. AGREE,1. Working full time,39,12,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,1. Not very strong democrat
1418,1986,1. YES,3. DISAGREE,2. Working part time,35,14,2. FEMALE,1. White,3. AVERAGE,"3. $3,000 to $3,999",3. $3000 TO 3999,"3. Independent (neither, no response)"
1419,1986,2. NO,1. STRONGLY AGREE,1. Working full time,51,12,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
1420,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,31,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,"3. Independent (neither, no response)"
1421,1986,2. NO,2. AGREE,5. Retired,68,12,1. MALE,1. White,2. BELOW AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
1422,1986,2. NO,2. AGREE,5. Retired,56,10,1. MALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",2. $1000 TO 2999,6. Strong republican
1423,1986,2. NO,3. DISAGREE,1. Working full time,34,14,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,"4. Independent, close to republican"
1424,1986,2. NO,2. AGREE,"4. Unemployed, laid off, looking for work",42,18,2. FEMALE,1. White,3. AVERAGE,.r,10. $15000 - 19999,1. Not very strong democrat
1425,1986,1. YES,1. STRONGLY AGREE,1. Working full time,34,18,1. MALE,1. White,2. BELOW AVERAGE,"11. $20,000 to $24,999",10. $15000 - 19999,5. Not very strong republican
1426,1986,.n,3. DISAGREE,6. In school,28,12,1. MALE,1. White,3. AVERAGE,.r,.r,"3. Independent (neither, no response)"
1427,1986,2. NO,2. AGREE,6. In school,29,11,1. MALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",.i,6. Strong republican
1428,1986,2. NO,2. AGREE,7. Keeping house,37,13,2. FEMALE,1. White,4. ABOVE AVERAGE,"11. $20,000 to $24,999",.i,6. Strong republican
1429,1986,2. NO,2. AGREE,7. Keeping house,62,12,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"12. $25,000 or more",.i,0. Strong democrat
1430,1986,2. NO,2. AGREE,5. Retired,73,9,1. MALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",.i,1. Not very strong democrat
1431,1986,2. NO,1. STRONGLY AGREE,7. Keeping house,44,14,2. FEMALE,1. White,3. AVERAGE,.r,.i,0. Strong democrat
1432,1986,2. NO,2. AGREE,5. Retired,74,16,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",.i,5. Not very strong republican
1433,1986,2. NO,2. AGREE,7. Keeping house,54,11,2. FEMALE,1. White,3. AVERAGE,"11. $20,000 to $24,999",.i,1. Not very strong democrat
1434,1986,2. NO,2. AGREE,1. Working full time,42,13,2. FEMALE,1. White,4. ABOVE AVERAGE,"12. $25,000 or more",11. $20000 - 24999,5. Not very strong republican
1435,1986,2. NO,1. STRONGLY AGREE,1. Working full time,45,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",12. $25000 OR MORE,1. Not very strong democrat
1436,1986,1. YES,2. AGREE,1. Working full time,28,10,1. MALE,1. White,2. BELOW AVERAGE,"10. $15,000 to $19,999",4. $4000 TO 4999,"3. Independent (neither, no response)"
1437,1986,1. YES,3. DISAGREE,1. Working full time,41,12,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
1438,1986,2. NO,1. STRONGLY AGREE,1. Working full time,37,13,2. FEMALE,1. White,3. AVERAGE,"12. $25,000 or more",8. $8000 TO 9999,1. Not very strong democrat
1439,1986,1. YES,2. AGREE,1. Working full time,54,8,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"2. $1,000 to $2,999",2. $1000 TO 2999,6. Strong republican
1440,1986,1. YES,2. AGREE,"4. Unemployed, laid off, looking for work",30,11,1. MALE,3. Other,3. AVERAGE,"11. $20,000 to $24,999",8. $8000 TO 9999,1. Not very strong democrat
1441,1986,1. YES,3. DISAGREE,7. Keeping house,42,10,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"3. $3,000 to $3,999",.i,"3. Independent (neither, no response)"
1442,1986,1. YES,3. DISAGREE,1. Working full time,38,5,1. MALE,1. White,1. FAR BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,"3. Independent (neither, no response)"
1443,1986,1. YES,2. AGREE,7. Keeping house,25,13,2. FEMALE,3. Other,3. AVERAGE,.d,1. LT $1000,"3. Independent (neither, no response)"
1444,1986,2. NO,2. AGREE,1. Working full time,34,12,2. FEMALE,3. Other,2. BELOW AVERAGE,"11. $20,000 to $24,999",4. $4000 TO 4999,1. Not very strong democrat
1445,1986,2. NO,2. AGREE,5. Retired,79,12,1. MALE,1. White,3. AVERAGE,"4. $4,000 to $4,999",.i,"4. Independent, close to republican"
1446,1986,2. NO,3. DISAGREE,1. Working full time,49,7,1. MALE,3. Other,1. FAR BELOW AVERAGE,"11. $20,000 to $24,999",11. $20000 - 24999,1. Not very strong democrat
1447,1986,2. NO,2. AGREE,1. Working full time,26,14,1. MALE,1. White,3. AVERAGE,"6. $6,000 to $6,999",2. $1000 TO 2999,5. Not very strong republican
1448,1986,1. YES,2. AGREE,6. In school,30,11,2. FEMALE,1. White,1. FAR BELOW AVERAGE,"9. $10,000 to $14,999",9. $10000 - 14999,0. Strong democrat
1449,1986,2. NO,2. AGREE,5. Retired,62,10,1. MALE,1. White,2. BELOW AVERAGE,"9. $10,000 to $14,999",.i,6. Strong republican
1450,1986,1. YES,3. DISAGREE,7. Keeping house,30,10,2. FEMALE,1. White,2. BELOW AVERAGE,"4. $4,000 to $4,999",.i,"4. Independent, close to republican"
1451,1986,1. YES,1. STRONGLY AGREE,"4. Unemployed, laid off, looking for work",39,7,1. MALE,1. White,3. AVERAGE,"12. $25,000 or more",11. $20000 - 24999,"3. Independent (neither, no response)"
1452,1986,2. NO,3. DISAGREE,2. Working part time,23,15,1. MALE,1. White,3. AVERAGE,"2. $1,000 to $2,999",1. LT $1000,"3. Independent (neither, no response)"
