state,year,spircons,unrate,perinc,emppop,beertax,sobapt,mormon,mlda,dry,yngdrv,vmiles,breath,jaild,comserd,allmort,mrall,allnite,mralln,allsvn,a1517,mra1517,a1517n,mra1517n,a1820,a1820n,mra1820,mra1820n,a2124,mra2124,a2124n,mra2124n,aidall,mraidall,pop,pop1517,pop1820,pop2124,miles,unus,epopus,gspch,mrall_10k,mralln_10k,mra1517_10k,mra1517n_10k,mra1820_10k,mra1820n_10k,mra2124_10k,mra2124n_10k,mraidall_10k
49,1987,0.8399999737739563,6.400000095367432,11389,65.22539520263672,0.7983869910240173,0.699999988079071,62.3489990234375,21,1.190500020980835,0.19458000361919403,7547.00341796875,0,1,1,296,1.761900057317689e-4,48,2.8571399525390007e-5,29,31,3.6904800799675286e-4,6,7.14289999450557e-5,35,15,4.166699945926666e-4,1.7857100465334952e-4,32,2.666669897735119e-4,9,7.500000356230885e-5,56.79999923706055,3.38099998771213e-5,1680004.5,83999.9140625,83999.328125,119999.8515625,12679,6.199999809265137,61.5,-0.006218042690306902,1.761900057317689,0.28571399525390007,3.6904800799675286,0.7142899994505569,4.166699945926666,1.7857100465334952,2.666669897735119,0.7500000356230885,0.338099998771213
49,1988,0.8199999928474426,4.900000095367432,11735.322265625,65.81585693359375,0.7684186697006226,0.699999988079071,61.659000396728516,21,1.190500020980835,0.18335199356079102,7847.94482421875,0,1,1,297,1.757400023052469e-4,29,1.7159800336230546e-5,21,29,3.452379896771163e-4,3,3.5714001569431275e-5,23,7,2.7381000109016895e-4,8.333299774676561e-5,31,2.7927898918278515e-4,4,3.603599907364696e-5,71.5,4.230799822835252e-5,1689996.625,84000.0234375,83999.8515625,111000.1171875,13263,5.5,62.30000305175781,0.03743777796626091,1.757400023052469,0.17159800336230546,3.4523798967711627,0.35714001569431275,2.7381000109016895,0.8333299774676561,2.7927898918278515,0.3603599907364696,0.42307998228352517
50,1982,2.390000104904175,6.900000095367432,12064.439453125,63.56589126586914,0.711515486240387,0.10670000314712524,0.28139999508857727,18,0.2732999920845032,0.18873199820518494,7678.83740234375,1,0,0,107,2.0576899987645447e-4,18,3.461540109128691e-5,10,6,2.3076900106389076e-4,0,0,27,8,8.404008694924414e-4,2.490076585672796e-4,14,3.3333300962112844e-4,6,1.4285699580796063e-4,27.760000228881836,5.339400013326667e-5,520000.59375,26000.025390625,32127.525390625,42000.0390625,3993,9.699999809265137,57.79999923706055,1.2804621655959636e-4,2.0576899987645447,0.3461540109128691,2.3076900106389076,0,8.404008694924414,2.4900765856727958,3.3333300962112844,1.4285699580796063,0.5339400013326667
50,1983,2.309999942779541,6.900000095367432,12186.9267578125,63.01020431518555,0.6837729215621948,0.10999999940395355,0.272599995136261,18,0.2856999933719635,0.18624399602413177,7906.68359375,1,0,0,94,1.7904800188262016e-4,19,3.619050039560534e-5,11,8,3.1999999191612005e-4,2,7.999999797903001e-5,19,2,5.966988974250853e-4,6.2810409872327e-5,21,5.000000237487257e-4,9,2.1428600302897394e-4,34.099998474121094,6.495200068457052e-5,524998.875,25000,31841.85546875,41999.99609375,4151,9.600000381469727,57.900001525878906,0.06707863509654999,1.7904800188262016,0.3619050039560534,3.1999999191612005,0.7999999797903001,5.966988974250853,0.62810409872327,5.0000002374872565,2.1428600302897394,0.6495200068457052
50,1984,2.240000009536743,5.199999809265137,12680.2197265625,64.39393615722656,0.6552197933197021,0.11330000311136246,0.2639999985694885,18,0.506600022315979,0.17520199716091156,8307.5341796875,1,0,0,114,2.15093998122029e-4,18,3.396230022190139e-5,16,10,3.9999998989515007e-4,4,1.5999999595806003e-4,23,6,7.287999615073204e-4,1.90121732885018e-4,15,3.658540081232786e-4,3,7.317100244108588e-5,31.809999465942383,6.0012000176357105e-5,530000.8125,25000,31558.728515625,40999.9609375,4403,7.5,59.500003814697266,0.06054826080799103,2.15093998122029,0.33962300221901387,3.9999998989515007,1.5999999595806003,7.287999615073204,1.90121732885018,3.658540081232786,0.7317100244108588,0.600120001763571
50,1985,2.130000114440918,4.800000190734863,13112.2880859375,65.92040252685547,0.6316207647323608,0.11670000106096268,0.2556999921798706,18,0.33980000019073486,0.1736990064382553,8762.60546875,1,0,0,115,2.1495300461538136e-4,23,4.299070133129135e-5,15,8,3.3333300962112844e-4,1,4.1667000914458185e-5,14,4,4.475972964428365e-4,1.2788493768312037e-4,16,3.90244007576257e-4,8,1.951220037881285e-4,36.349998474121094,6.793999637011439e-5,535000.6875,24000.0234375,31278.115234375,40999.98828125,4688,7.199999809265137,60.10000228881836,0.05750883370637894,2.1495300461538136,0.4299070133129135,3.3333300962112844,0.41667000914458185,4.475972964428365,1.2788493768312037,3.90244007576257,1.951220037881285,0.6793999637011439
50,1986,2.0299999713897705,4.699999809265137,13740.9697265625,68.30467224121094,0.6153250932693481,0.1200999990105629,0.2476000040769577,19.5,0.3402999937534332,0.16905200481414795,8990.76953125,1,0,0,109,2.0147899340372533e-4,19,3.512010152917355e-5,14,7,2.5925898808054626e-4,0,0,14,0,4.5161289745010436e-4,0,19,5.428569857031107e-4,11,3.1428600777871907e-4,33.41999816894531,6.178100011311471e-5,540999.3125,27000.02734375,31000,35000.01171875,4864,7,60.70000076293945,0.06294280290603638,2.0147899340372533,0.35120101529173553,2.5925898808054626,0,4.516128974501044,0,5.428569857031107,3.1428600777871907,0.6178100011311471
50,1987,1.9299999475479126,3.5999999046325684,14325,69.00726318359375,0.5962499976158142,0.12359999865293503,0.23989999294281006,21,0.3359000086784363,0.16916200518608093,9195.244140625,1,0,0,119,2.1715300681535155e-4,14,2.554740058258176e-5,11,10,3.8461500662378967e-4,1,3.84619997930713e-5,18,2,6.000000284984708e-4,6.666700210189447e-5,22,6.285710260272026e-4,6,1.714289974188432e-4,38.95000076293945,7.107199780875817e-5,548000.6875,26000.025390625,29999.998046875,35000.0234375,5039,6.199999809265137,61.5,0.10476776957511902,2.1715300681535155,0.2554740058258176,3.8461500662378967,0.384619997930713,6.000000284984708,0.6666700210189447,6.285710260272026,1.714289974188432,0.7107199780875817
50,1988,1.8200000524520874,2.799999952316284,14727.623046875,68.95734405517578,0.5738691091537476,0.12729999423027039,0.23229999840259552,21,0.3359000086784363,0.15919999778270721,9969.486328125,1,0,0,129,2.3159799457062036e-4,27,4.847400123253465e-5,12,12,4.799999878741801e-4,3,1.1999999696854502e-4,19,7,6.785700097680092e-4,2.500000118743628e-4,15,3.947369987145066e-4,7,0.00018421100685372949,39.040000915527344,7.00939999660477e-5,556999.625,25000,28000.05859375,37999.984375,5553,5.5,62.30000305175781,0.05777191370725632,2.3159799457062036,0.48474001232534647,4.799999878741801,1.1999999696854502,6.785700097680092,2.5000001187436283,3.9473699871450663,1.8421100685372949,0.700939999660477
51,1982,1.7000000476837158,7.699999809265137,13878.28125,60.845767974853516,0.758949875831604,12.708100318908691,0.5253999829292297,21,0,0.20827600359916687,7547.8310546875,1,0,0,881,1.6050299745984375e-4,177,3.224629836040549e-5,115,71,2.517729881219566e-4,14,4.964500112691894e-5,125,41,3.959250170737505e-4,1.298634015256539e-4,117,2.746479876805097e-4,38,8.920200343709439e-5,252.6999969482422,4.6036999265197664e-005,5488994,282000.0625,315716.34375,425999.84375,41430,9.699999809265137,57.79999923706055,0.0067459470592439175,1.6050299745984375,0.3224629836040549,2.517729881219566,0.4964500112691894,3.959250170737505,1.298634015256539,2.746479876805097,0.8920200343709439,0.46036999265197664
51,1983,1.6200000047683716,6.099999904632568,14299.3115234375,62.640865325927734,0.7293577790260315,12.613200187683105,0.5386000275611877,21,0,0.20238399505615234,7609.12548828125,1,0,0,901,1.620800030650571e-4,179,3.220000144210644e-5,116,51,1.8613100110087544e-4,11,4.014599835500121e-5,137,49,4.3769623152911663e-4,1.565482816658914e-4,124,2.9039799119345844e-4,34,7.962500239955261e-5,268.260009765625,4.8256999434670433e-5,5558983,274000.5625,313002.46875,427000.1875,42299,9.600000381469727,57.900001525878906,0.07204250991344452,1.620800030650571,0.3220000144210644,1.8613100110087544,0.4014599835500121,4.376962315291166,1.565482816658914,2.9039799119345844,0.7962500239955261,0.48256999434670433
51,1984,1.5800000429153442,5,14906.59375,64.8928451538086,0.6989010572433472,12.519100189208984,0.5521000027656555,21,0,0.1971909999847412,7900.44384765625,1,0,0,1013,1.7973700596485287e-4,213,3.7792800867464393e-005,138,63,2.359549980610609e-4,12,4.494400127441622e-5,127,53,4.092656308785081e-4,1.7079588724300265e-4,175,4.088789864908904e-4,60,1.4018699584994465e-4,271.760009765625,4.821900074603036e-5,5636012.5,267000.0625,310311.90625,427999.5,44527,7.5,59.500003814697266,0.06923062354326248,1.7973700596485287,0.37792800867464393,2.359549980610609,0.44944001274416223,4.092656308785081,1.7079588724300265,4.088789864908904,1.4018699584994465,0.4821900074603036
51,1985,1.5199999809265137,5.599999904632568,15323.0927734375,64.0246810913086,0.6737287640571594,12.425600051879883,0.5659999847412109,21,0,0.1841920018196106,8399.5791015625,1,0,0,976,1.710479991743341e-4,176,3.084470154135488e-5,106,55,2.0833300368394703e-4,9,3.409100099815987e-5,109,38,3.54305055225268e-4,1.2351918849162757e-4,149,3.5058800131082535e-4,47,1.105880000977777e-4,268.760009765625,4.710099892690778e-5,5706000.5,264000.40625,307644.5,425000.28125,47928.00390625,7.199999809265137,60.10000228881836,0.04948798194527626,1.710479991743341,0.3084470154135488,2.0833300368394703,0.3409100099815987,3.54305055225268,1.2351918849162757,3.5058800131082535,1.105880000977777,0.4710099892690778
51,1986,1.4500000476837158,5,15915.376953125,64.01488494873047,0.6563467383384705,12.332900047302246,0.5802000164985657,21,0,0.1805019974708557,8866.4169921875,1,0,0,1126,1.9430500105954707e-4,224,3.865400140057318e-5,154,77,2.8624499100260437e-4,19,7.063199882395566e-5,149,45,4.885246162302792e-4,1.4754098083358258e-4,162,4.0399000863544643e-4,48,1.1970099876634777e-4,294.30999755859375,5.07869990542531e-5,5795013,269000.34375,304999.96875,401000.03125,51381,7,60.70000076293945,0.06394974142313004,1.9430500105954707,0.3865400140057318,2.8624499100260437,0.7063199882395566,4.885246162302792,1.4754098083358258,4.039900086354464,1.1970099876634777,0.507869990542531
51,1987,1.3899999856948853,4.199999809265137,16486,65.30147552490234,0.6359999775886536,12.240799903869629,0.5947999954223633,21,0,0.17582200467586517,9287.623046875,1,0,0,1021,1.729340001475066e-4,165,2.794720057863742e-5,114,65,2.4344600387848914e-4,9,3.370799822732806e-5,124,37,4.092399904038757e-4,1.2211200373712927e-4,144,3.609019913710654e-4,43,1.0776900307973847e-4,261.1000061035156,4.422400161274709e-5,5903986.5,266999.65625,303000.6875,399000.28125,54834,6.199999809265137,61.5,0.07809214293956757,1.729340001475066,0.2794720057863742,2.4344600387848914,0.3370799822732806,4.092399904038757,1.2211200373712927,3.609019913710654,1.0776900307973847,0.4422400161274709
51,1988,1.3300000429153442,3.9000000953674316,17011.548828125,66.50301361083984,0.6121270060539246,12.149399757385254,0.6097000241279602,21,0,0.16349999606609344,9551.6279296875,1,0,0,1071,1.7805499373935163e-4,191,3.1753901566844434e-5,128,76,2.945740125142038e-4,12,4.651199924410321e-5,118,29,4.027299873996526e-4,9.897600102704018e-5,160,3.8461500662378967e-4,55,1.3221199333202094e-4,253.24000549316406,4.2102001316379756e-5,6014995.5,257999.671875,293000.28125,416000.40625,57453,5.5,62.30000305175781,0.05205663666129112,1.7805499373935163,0.31753901566844434,2.945740125142038,0.4651199924410321,4.027299873996526,0.9897600102704018,3.8461500662378967,1.3221199333202094,0.42102001316379756
53,1982,1.899999976158142,12.100000381469727,14342.482421875,56.333126068115234,0.2317589521408081,1.1501599550247192,2.657210111618042,21,0,0.1838500052690506,7306.6826171875,0,1,0,748,1.7484799900557846e-4,172,4.0205999539466575e-5,112,43,2.12871003895998e-4,6,2.9703000109293498e-5,107,28,4.8735615564510226e-4,1.2753244664054364e-4,100,3.1847000354900956e-4,42,1.3375800335779786e-4,271.0060119628906,6.33489980828017e-5,4278001.5,202000.265625,219551.96875,314001.3125,31258,9.699999809265137,57.79999923706055,-0.032820843160152435,1.7484799900557846,0.40205999539466575,2.12871003895998,0.297030001092935,4.873561556451023,1.2753244664054364,3.1847000354900956,1.3375800335779786,0.633489980828017
53,1983,1.809999942779541,11.199999809265137,14534.4033203125,57.671791076660156,0.23155848681926727,1.1761000156402588,2.7394800186157227,21,0,0.17946499586105347,8395.81640625,0,1,0,698,1.621370029170066e-4,140,3.2520001695957035e-5,105,53,2.71794997388497e-4,5,2.5641000320320018e-5,92,27,4.2372100870124996e-4,1.243529113708064e-4,97,3.1493999995291233e-4,31,1.0064899834105745e-4,236.5189971923828,5.4939999245107174e-5,4305001,194999.90625,217124,307995.1875,36143.99609375,9.600000381469727,57.900001525878906,0.042570896446704865,1.6213700291700661,0.32520001695957035,2.71794997388497,0.2564100032032002,4.2372100870125,1.243529113708064,3.1493999995291233,1.0064899834105745,0.5493999924510717
53,1984,1.75,9.5,14758.2421875,57.56354522705078,0.22188901901245117,1.2026100158691406,2.824310064315796,21,0,0.17188000679016113,7874.92822265625,0,1,0,746,1.715340040391311e-4,158,3.632999869296327e-5,109,45,2.3437499476131052e-4,9,4.6875000407453626e-5,87,22,4.051733994856477e-4,1.0245764133287594e-4,123,4.086399858351797e-4,40,1.32889996166341e-4,229.46299743652344,5.276199954096228e-5,4348992,192000,214722.875,300998.4375,34248,7.5,59.500003814697266,0.04830510914325714,1.715340040391311,0.3632999869296327,2.343749947613105,0.46875000407453626,4.051733994856477,1.0245764133287594,4.086399858351797,1.32889996166341,0.5276199954096228
53,1985,1.6799999475479126,8.100000381469727,14909.9580078125,58.94446563720703,0.213897243142128,1.2297300100326538,2.911750078201294,21,0,0.16652899980545044,7796.56396484375,0,1,0,744,1.687460026005283e-4,124,2.8124000891693868e-5,80,50,2.577319974079728e-4,16,8.247399819083512e-5,77,12,3.6261178320273757e-4,5.6510929425712675e-5,103,3.491500101517886e-4,37,1.2542400509119034e-4,218.1820068359375,4.948599962517619e-5,4408993.5,193999.96875,212348.3125,295002.125,34375,7.199999809265137,60.10000228881836,0.027091989293694496,1.687460026005283,0.2812400089169387,2.577319974079728,0.8247399819083512,3.6261178320273757,0.5651092942571267,3.491500101517886,1.2542400509119034,0.4948599962517619
53,1986,1.590000033378601,8.199999809265137,15375.64453125,60.637020111083984,0.20837874710559845,1.2574599981307983,3.0019099712371826,21,0,0.16041499376296997,8166.6845703125,0,1,0,703,1.575170026626438e-4,148,3.3161999454023317e-005,93,73,3.59605997800827e-4,13,6.403899897122756e-5,83,29,3.9523810846731067e-4,1.3809524534735829e-4,91,3.1487998785451055e-4,33,1.1418700159993023e-4,222.2220001220703,4.9792000936577097e-5,4463010.5,202999.953125,210000,288999,36448,7,60.70000076293945,0.05466848984360695,1.575170026626438,0.33161999454023317,3.5960599780082703,0.6403899897122756,3.9523810846731067,1.3809524534735829,3.1487998785451055,1.1418700159993023,0.49792000936577097
53,1987,1.5399999618530273,7.599999904632568,15630,61.400413513183594,0.20191900432109833,1.2858099937438965,3.094860076904297,21,0,0.15531399846076965,8488.326171875,0,1,0,780,1.7188199853990227e-4,146,3.2173000363400206e-5,95,55,2.763819938991219e-4,7,3.517599907354452e-5,83,20,4.0096999146044254e-4,9.66200022958219e-5,99,3.473699907772243e-4,34,1.1929799802601337e-4,246.59100341796875,5.4339001508196816e-5,4537997,198999.9375,206998.03125,284998.71875,38520,6.199999809265137,61.5,0.01664985530078411,1.7188199853990227,0.32173000363400206,2.763819938991219,0.35175999073544517,4.009699914604425,0.966200022958219,3.473699907772243,1.1929799802601337,0.5433900150819682
53,1988,1.4900000095367432,6.199999809265137,15854.66796875,62.49640655517578,0.19433975219726563,1.3148000240325928,3.1906800270080566,21,0,0.1441809982061386,8995.921875,0,1,0,778,1.6738400154281408e-4,173,3.72200011042878e-5,108,47,2.4479199782945216e-4,11,5.729199983761646e-5,98,24,4.7343000187538564e-4,1.1593999806791544e-4,94,3.3691999851725996e-4,35,1.2544800119940192e-4,255.93800354003906,5.5063999752746895e-5,4647995,191999.734375,206999.984375,278997.96875,41813,5.5,62.30000305175781,0.03758057579398155,1.6738400154281408,0.37220001104287803,2.4479199782945216,0.5729199983761646,4.734300018753856,1.1593999806791544,3.3691999851725996,1.2544800119940192,0.550639997527469
54,1982,1.0499999523162842,13.899999618530273,10748.2099609375,45.52289962768555,0.4763639569282532,1.5484700202941895,0.38065001368522644,18,0,0.2012760043144226,5574.712890625,1,1,0,450,2.294750011060387e-4,89,4.538500070339069e-5,56,35,3.5714299883693457e-4,8,8.163299935404211e-5,58,21,5.792105221189559e-4,2.0971415506210178e-4,76,5.507200257852674e-4,23,1.6666699957568198e-4,144,7.343199831666425e-5,1960997.875,97999.9609375,100136.3046875,138001.15625,10932,9.699999809265137,57.79999923706055,-0.02809186279773712,2.294750011060387,0.4538500070339069,3.5714299883693457,0.8163299935404211,5.7921052211895585,2.097141550621018,5.5072002578526735,1.6666699957568198,0.7343199831666425
54,1983,0.9300000071525574,18,10451.8349609375,42.99319839477539,0.4577901363372803,1.5732799768447876,0.37132999300956726,18.5,0,0.19566400349140167,5958.21728515625,1,1,0,425,2.1650499547831714e-4,93,4.7376001020893455e-5,61,23,2.3958299425430596e-4,4,4.1667000914458185e-5,56,21,5.681492039002478e-4,2.1305595873855054e-4,58,4.2962998850271106e-4,18,1.3333300012163818e-4,153,7.794200064381585e-5,1963003.25,96000.1328125,98565.65625,134999.890625,11696,9.600000381469727,57.900001525878906,-0.0277932770550251,2.1650499547831714,0.47376001020893455,2.3958299425430596,0.41667000914458185,5.681492039002478,2.1305595873855054,4.296299885027111,1.3333300012163818,0.7794200064381585
54,1984,0.8500000238418579,15,10641.7578125,44.41416931152344,0.43867361545562744,1.5985000133514404,0.36223000288009644,19,0,0.19205300509929657,6494.61083984375,1,1,0,438,2.2450000687967986e-4,91,4.6642999222967774e-5,66,30,3.1914899591356516e-4,9,9.574500290909782e-5,55,15,5.668954690918326e-4,1.5460785652976483e-4,62,4.6969999675638974e-4,26,1.969699951587245e-4,131.4040069580078,6.735199713148177e-5,1951002.125,93999.984375,97019.6484375,131999.15625,12671,7.5,59.500003814697266,0.014355991035699844,2.2450000687967986,0.46642999222967774,3.1914899591356516,0.9574500290909782,5.668954690918326,1.5460785652976483,4.696999967563897,1.9696999515872449,0.6735199713148177
